id_transacao,tempo_desde_ultima_transacao,valor_transacao,localizacao_comerciante_risco,frequencia_cartao_dia,media_gasto_cartao_semana,fraude
498,80.0,165.0624510854529,0,11,1581.2960992119015,0
877,8.0,2494.3402801723696,1,11,1614.9436287357778,1
598,1342.0,1127.7743503713573,0,12,4095.2974662634924,0
757,13.0,2179.86838217873,1,17,891.6068314098129,1
101,3372.0,363.69924235633874,0,3,3716.501659131992,0
427,2357.0,817.6894623879489,1,12,2804.6481362097707,0
179,1050.0,149.07951534618357,0,14,2743.8313917396445,0
445,157.0,124.27073137830607,0,8,4317.3430830417565,0
417,3273.0,1228.4830067251328,0,2,3987.723132350108,0
871,13.0,2087.2296474183513,1,48,707.9863485918896,1
883,23.0,1216.335423237736,1,16,595.1271365345403,1
681,1007.0,160.88223540067318,0,3,3689.536256083597,0
178,593.0,135.8499668378232,0,11,3339.024127787919,0
396,3466.0,259.8379916013468,0,14,4013.9957293009124,0
912,25.0,1670.1868494700443,1,11,1111.0183345806865,1
794,18.0,1383.8394264812796,0,21,334.9543481937807,1
961,27.0,2127.129139870498,1,21,1745.5569750036675,1
685,2740.0,149.04996695837886,0,14,1133.3424905382137,0
384,669.0,479.4286107543425,0,6,2897.6190748098425,0
957,3.0,1755.6561849244954,1,38,1053.6084150431427,1
752,16.0,2682.574380946041,0,22,368.30591744790263,1
258,884.0,43.4715347270123,0,1,3808.939329532777,0
539,149.0,32.193665796346195,0,6,1787.4885005159097,0
336,1213.0,233.10181226736722,0,9,3062.498115098833,0
16,3201.0,1291.246289830058,0,14,5201.269122372592,0
325,2221.0,567.5967606139252,0,13,2915.751733775864,0
759,15.0,2730.7631031382516,1,35,696.820534021326,1
223,1798.0,112.1687212358602,0,7,,0
180,,1764.1555066302783,0,2,2994.38499891743,0
984,1.0,3091.1782505963506,1,47,1011.8341144722218,1
23,1545.0,850.9320708758619,0,1,1649.8359843427245,0
357,3328.0,224.1505069338176,0,4,1896.4718052080566,0
667,3521.0,1101.338240395227,0,6,3411.107947148679,0
862,10.0,2830.4012009689545,1,38,724.5619049750276,1
341,,113.91151070116294,0,13,,0
432,636.0,160.78106917818954,0,12,4583.0679984061635,0
552,1961.0,85.55599323604383,0,14,2669.231045679119,0
834,26.0,1515.5841842266236,1,27,610.2350909662528,1
204,1081.0,1194.7567992350673,0,12,3251.3335203058355,0
631,1598.0,335.767946537457,0,11,,0
94,1609.0,183.2807320582489,0,6,2490.985940121637,0
559,1149.0,605.6480019166036,0,3,3365.915865800922,0
69,2642.0,180.29603316087685,0,5,5153.198134835012,0
623,925.0,331.95759079384226,0,10,3758.0586041489896,0
285,2829.0,1106.2697689411498,0,5,2287.6383640282643,0
845,11.0,2113.2543248360057,1,13,910.7553397378449,1
435,1022.0,424.37598482393526,0,7,1678.1802911360935,0
154,2761.0,92.51338153756654,0,9,1629.7216289994815,0
76,3529.0,123.74331762794995,1,1,2320.044316116885,0
731,1092.0,180.41488176810617,1,13,2285.8624758332458,0
447,1846.0,56.518249237294825,0,2,3220.1023926571215,0
189,570.0,48.78303326830193,0,5,2448.553279924508,0
272,865.0,193.20905906973164,0,13,5329.1046285583725,0
237,1661.0,336.5375798901408,0,11,5553.321363671586,0
488,1936.0,553.3004311012821,0,11,2950.660192624339,0
118,1210.0,173.9096296937921,0,3,3934.9216860624197,0
944,2.0,2080.508942752228,1,14,1101.606195376507,1
513,2690.0,440.8743936328596,0,12,3721.2177338778047,0
826,7.0,2362.5997363365923,1,34,529.6421723903632,1
592,2295.0,109.81584801285236,0,11,2740.8447512348453,0
127,3164.0,34.41381882325912,0,14,3286.6675886687885,0
117,3142.0,675.0194641395934,0,14,1787.757197376166,0
474,950.0,371.7768624426965,0,2,1739.1159912092157,0
694,1851.0,27.25327642154459,0,14,3477.6169888827076,0
58,2918.0,38.18595097479941,0,8,2242.0465075426173,0
864,23.0,2045.4844883877045,1,44,881.131096569472,1
913,8.0,1928.9961934852365,1,48,962.880195970073,1
370,986.0,551.6589967838858,0,3,2509.8449879892287,0
269,1763.0,388.1105488290209,0,8,2028.649022437738,0
47,2764.0,174.04290238911827,0,2,2994.1918491833926,0
350,657.0,1237.1983423315728,0,1,2421.3331281859864,0
196,1849.0,192.72738210881658,0,1,2328.856615746056,0
1000,26.0,2641.324320648298,0,32,1174.8212749521592,1
835,22.0,1808.1547902095078,1,19,1069.836022882049,1
737,3324.0,101.17457662840943,1,8,7079.748614684675,0
264,1183.0,194.46551412515387,0,8,1789.8435560609155,0
444,3424.0,253.47404999501987,0,1,819.2185531657353,0
676,2997.0,1449.7252964207837,0,5,1901.6271437513333,0
305,2941.0,134.30777362151528,0,7,2215.2778320992143,0
342,,621.08865662864,0,7,2733.6798839819076,0
967,21.0,2249.7055345973013,1,17,1365.4584135262767,1
150,,1445.2621237241658,0,14,,0
125,,22.821488960171923,0,13,3540.2599351276613,0
787,17.0,2560.952855491067,1,20,1513.6120852053677,1
51,1297.0,319.0377411606704,0,12,3438.4607984906893,0
354,1475.0,197.28739419615394,0,3,3879.6487547049073,0
928,28.0,2672.9016336814348,1,33,752.3038951593574,1
143,230.0,23.493606801654515,0,1,5694.086114477443,0
471,567.0,96.50984020815129,0,6,2154.7672026933155,0
400,3384.0,177.88520980211104,1,1,7945.035679952426,0
626,881.0,38.32764308895207,0,11,,0
321,3399.0,236.02513860675293,0,8,3102.7696825436683,0
20,3410.0,62.215753447872544,0,8,2448.9786287612683,0
810,5.0,1032.2076602414695,1,34,1478.3327175247591,1
791,14.0,1692.3854046460383,0,21,761.3328796177353,1
809,3.0,1593.2281228010397,1,35,1628.7530505427476,1
408,1534.0,1282.4793432735896,0,9,3517.7034785547903,0
538,686.0,239.8372299789526,0,13,3279.039699683738,0
621,2335.0,286.10185162512164,0,6,,0
39,2588.0,153.7279459020814,0,11,968.0779016599843,0
176,2820.0,60.90559103739398,0,12,2669.4843402107535,0
246,3487.0,1352.3566212091566,0,9,5456.688964492415,0
829,4.0,1675.4731397858136,1,32,447.9766766482742,1
668,758.0,800.8951934424532,0,13,4758.190289984678,0
755,7.0,2039.9882473890352,0,31,909.3458239052136,1
859,17.0,2033.4074415887028,1,23,1021.3761249732678,1
155,1925.0,205.683087698362,0,11,5082.785535413483,0
288,,287.36607865978596,0,14,2121.2202397873994,0
603,1815.0,113.85222326312748,0,7,2490.9664490839605,0
570,2867.0,363.9272197551123,1,13,2597.573035951342,0
744,2735.0,182.87806942373118,0,12,3045.8012051549267,0
18,160.0,83.35572163630749,0,5,8278.299434912751,0
128,1192.0,900.0711076193427,0,9,4859.264143852144,0
323,292.0,321.9103846251678,0,13,4673.76262830196,0
256,2297.0,,0,12,5094.560110217115,0
658,144.0,63.821740046943034,0,6,5251.037320228883,0
965,25.0,2152.807180625608,1,28,1160.0077734116348,1
191,,25.114801411897684,0,9,1809.50248588723,0
116,522.0,383.1083631683789,0,3,1439.2663747149466,0
617,3117.0,65.75918050347825,0,10,1829.0145595900913,0
607,2879.0,736.0108254837282,0,8,5625.81068336846,0
181,1953.0,958.5278896084703,0,5,6126.067172534939,0
302,1564.0,167.1875003857444,0,3,3416.3552899178108,0
760,24.0,,1,35,845.4344818575272,1
713,,184.88503106406154,0,8,5828.3918469062155,0
724,3025.0,98.03231243384117,0,8,4635.015955484695,0
686,3291.0,1748.0245351059598,0,3,3756.5207404496136,0
980,,2643.282411085305,0,22,,1
518,3081.0,156.46835892854912,0,4,1088.732646944165,0
985,1.0,1910.8902598073814,1,43,569.2271428394417,1
46,3035.0,99.57240978110036,0,2,1506.4129478397367,0
910,4.0,2349.1104180677394,1,42,1080.0455188886206,1
158,990.0,212.54294085952753,0,9,2816.3044566544363,0
852,14.0,2686.0307119748427,1,44,808.5151820414518,1
172,1911.0,251.11757398074997,0,13,1415.1479333659827,0
17,2949.0,880.8058330363154,0,10,3376.7676270227466,0
512,2521.0,,0,10,2216.471299006316,0
49,592.0,147.5854219067749,0,8,3948.3900513839812,0
972,4.0,2113.1144102920434,1,12,1099.7822530972592,1
941,3.0,1780.8704413107191,1,18,1219.4140757724977,1
516,3154.0,1008.8384653399221,0,7,2958.828656154426,0
953,6.0,1749.0141463176533,1,12,1357.5122491321195,1
481,,1796.599694144429,0,1,2459.119804838161,0
284,1960.0,,0,7,5981.880445403327,0
719,914.0,56.00072443949132,0,4,3877.5067977423255,0
878,17.0,2159.052528026313,1,21,1000.2048456872448,1
226,739.0,72.15139166319216,0,12,3964.2305915881707,0
27,1245.0,349.7707315812236,0,2,1556.9634942615216,0
955,3.0,1890.2880370382463,1,19,664.1361614850493,1
438,2330.0,349.92903672255125,0,10,1390.2635067242993,0
952,25.0,1501.982436148668,1,38,954.927103360522,1
365,1949.0,39.64883092570239,0,2,2064.257014724819,0
230,347.0,904.7061615917647,0,13,2097.417935615849,0
38,1112.0,296.41623596708035,0,12,4284.797031557986,0
966,9.0,1193.6691209798864,1,12,1251.8405513555215,1
375,427.0,700.9176551216518,0,2,2790.456516200588,0
470,2836.0,2720.477131648158,0,1,6155.45774098808,0
968,26.0,1859.7116610275955,1,17,1317.2104916134676,1
851,8.0,2387.8836087015884,1,18,750.4135247516647,1
705,1665.0,294.7504601199902,0,8,4247.747656725889,0
842,22.0,1782.0905114168843,1,43,,1
195,3187.0,659.4367757691674,0,3,4614.760048283549,0
855,,1794.4711040664783,1,28,1637.4314209050885,1
865,10.0,1909.6078180522545,1,40,1320.513800108205,1
504,2647.0,104.81680886132735,0,13,4078.501783234141,0
970,7.0,1874.8006763149572,1,13,,1
831,13.0,2553.425091094911,1,16,1192.162880522432,1
580,3386.0,83.14264538745634,0,3,2472.0047692655626,0
969,20.0,2168.966860317331,1,29,1261.6591000218934,1
163,3319.0,477.9156040491577,0,8,1173.2040401093402,0
909,7.0,2375.268057717653,1,38,1126.4638250609685,1
153,2176.0,240.8301879026506,0,3,3398.9243588030613,0
802,6.0,,1,41,1620.3719014490657,1
994,13.0,2169.800926710845,1,21,968.0988992406055,1
756,16.0,2805.895295656198,1,28,219.05887365181047,1
112,2294.0,,0,6,1387.4781217122409,0
227,1509.0,,1,4,1586.5148432948802,0
689,1578.0,1068.6007147609025,0,8,2481.489596763542,0
104,1305.0,,0,11,2138.2097969392767,0
422,3474.0,467.3261668769413,0,9,7823.298428995415,0
420,2554.0,80.87875613921022,0,13,3869.251303197924,0
751,23.0,2214.8124703168373,1,22,1293.34466490586,1
587,987.0,350.6412965122899,0,1,,0
781,28.0,2139.3095960329592,1,37,1096.8923510853006,1
673,3495.0,143.62029106312664,0,10,6472.62004689924,0
120,94.0,124.1197398614022,0,10,7126.12902360954,0
54,3232.0,114.91178230144615,0,9,2013.7017268301986,0
152,834.0,69.61680203656827,0,5,2813.9020339591807,0
404,827.0,,0,5,2971.267536914731,0
946,22.0,1684.2576336573493,1,14,1261.6946140085352,1
208,1384.0,380.39445082631227,0,9,3067.5239598320322,0
659,646.0,213.81001198653803,0,3,3950.8101014591334,0
844,23.0,2308.218211260868,1,26,1271.2052664283942,1
763,21.0,1390.9460142253392,0,37,,1
9,2199.0,313.59175424703017,0,5,5725.254489349265,0
808,20.0,2973.9083936271577,1,37,628.2841892420072,1
37,504.0,210.22805820750693,1,5,3001.5342986336477,0
453,2763.0,538.241750613958,0,5,2026.013597852128,0
652,805.0,,0,1,2890.5337455053177,0
254,31.0,40.01180107364711,0,8,2147.016021100886,0
304,3249.0,125.4997349057218,0,7,2259.4469915005084,0
747,3110.0,93.28243757904856,0,10,6161.637063650803,0
572,2324.0,182.697488994244,0,3,2379.3286010899246,0
624,2237.0,1122.6142431962683,0,4,1311.4898892567903,0
733,1095.0,164.45635969531762,0,3,1410.3753004522991,0
892,21.0,2098.5134164386504,1,31,914.7534706213609,1
263,,1105.8946809107274,0,3,5406.954291301513,0
611,2519.0,97.43137449854598,0,10,5595.6282284493855,0
298,1985.0,960.3421987021338,0,9,3190.490983207885,0
415,3150.0,173.1033247116397,0,6,2826.5072731349114,0
151,1781.0,137.4867359742536,0,11,4288.73683056004,0
789,29.0,,1,13,1130.4310193670674,1
641,2474.0,46.95353969699633,0,2,2512.760947378484,0
890,26.0,2062.9919772244552,1,17,1220.391263637799,1
551,3494.0,76.47527554603383,1,5,3259.508804157781,0
887,9.0,1712.7265119330602,1,35,946.2720144951531,1
489,2548.0,25.09246325058839,0,3,2885.242434756154,0
148,3149.0,81.6522548370078,0,4,3096.1567363836725,0
147,3134.0,192.66618089736215,0,8,4140.089437003015,0
721,3200.0,698.4837950539737,0,6,3786.7721148989576,0
932,13.0,1071.1400693211444,1,34,374.05670248867455,1
740,3264.0,587.3596077896971,0,2,3908.3414294601107,0
660,3297.0,92.0296756700962,0,11,4105.950670066842,0
349,1726.0,254.01648837900055,0,14,2656.3722852129004,0
464,3494.0,418.65111017499044,0,3,5488.099200755694,0
326,2423.0,,0,12,1741.6578081962366,0
187,1708.0,409.1326201744539,0,12,2772.582496142849,0
124,2057.0,501.292923858893,0,4,2914.851198838717,0
854,3.0,2686.9039137135524,1,33,680.1295204302326,1
609,3324.0,462.51121791160705,0,9,2875.5303980741096,0
144,1893.0,335.46792349739525,0,14,3212.2884814844247,0
959,12.0,2473.992059928491,1,44,1180.92840548465,1
198,2759.0,,0,8,4609.983191983278,0
610,2839.0,122.47191324655881,0,14,2043.6582311636755,0
280,2357.0,3939.393361003417,0,4,2261.84177266539,0
294,1824.0,44.76473412197463,0,9,2537.289917020618,0
401,2104.0,1960.7137050685094,0,7,4189.129963599143,0
123,1182.0,32.566515983767566,0,12,,0
184,3508.0,807.133102149225,0,4,1812.6128744507234,0
203,825.0,267.35176392433095,0,8,4821.672346802651,0
439,1010.0,34.73675167026274,0,11,1155.915048409635,0
247,3488.0,349.0161671499852,0,2,3829.9340452346087,0
416,46.0,101.8339123936376,0,11,3917.9242177335896,0
933,27.0,2798.024245697778,1,30,1048.146887192044,1
766,9.0,3012.9035459556253,1,28,935.9629661948685,1
907,16.0,2114.7016239157174,1,30,929.2090038367085,1
836,4.0,2477.006907923653,0,19,772.970806895222,1
888,8.0,1790.0682694568404,1,15,1118.745934328777,1
130,2670.0,351.9954187030003,0,12,1956.4827861011447,0
638,1221.0,126.2411562731488,0,5,4197.527874378553,0
403,3378.0,479.29943780868894,0,10,1197.6588253180212,0
785,12.0,1900.679870171986,0,17,1366.2463896439144,1
771,10.0,1611.3049620705476,1,23,1244.6503067332787,1
736,2475.0,1220.5809114852254,1,2,1448.1119764185178,0
914,13.0,1620.5739344811811,1,27,1137.3416829777354,1
220,2710.0,28.721495157408235,0,13,1950.5835619659833,0
642,41.0,1433.5549272165244,0,12,1589.4594387471318,0
916,17.0,2074.485974663605,1,16,945.2293076861376,1
753,14.0,2432.2649542703975,1,31,1346.0771029950777,1
807,5.0,2235.236828058366,1,32,968.9706327129148,1
920,19.0,2767.781188957708,1,42,665.7860649514021,1
625,3576.0,2485.256868683836,0,6,5690.39363118966,0
875,19.0,2348.365454615922,1,31,752.8193539084001,1
761,16.0,3011.8002837712374,1,32,1459.0585596590054,1
387,489.0,44.877012450077835,0,2,1814.0589001008032,0
973,13.0,2501.2082293360036,1,17,,1
510,,237.71233173066327,0,13,5715.082114670462,0
268,1725.0,296.0208747153696,0,4,2445.3930980469286,0
820,14.0,1679.5478253759586,1,26,1093.9396420039466,1
442,1214.0,232.24941761746877,0,4,2311.003611491037,0
497,883.0,551.5442615956031,0,11,1887.022167302291,0
113,793.0,250.29980560706804,0,7,2395.9751529216082,0
692,2944.0,569.8369508902495,0,8,2096.4612560645496,0
233,713.0,241.31349953227854,0,12,4337.897948899153,0
870,22.0,1679.7352717462563,1,35,1343.9322611202183,1
608,3281.0,223.6908495651897,0,4,1363.1823770276808,0
672,705.0,351.4067209299121,1,6,2323.2924390552935,0
374,2878.0,312.1716743718947,0,14,1706.772836803645,0
982,22.0,1515.5353258757088,1,24,1405.6608036601433,1
843,2.0,2072.6729013753175,1,13,1067.3018970334247,1
234,693.0,285.9287678156463,0,2,2154.3350394533513,0
786,17.0,2316.4838253004045,1,16,736.9678656364465,1
677,2269.0,775.9309408457426,0,12,3068.6614370074685,0
318,1999.0,77.87035322840624,0,12,502.00803457041434,0
649,,259.97411935380933,0,8,1818.0448503051366,0
411,845.0,226.61041713093024,0,9,,0
899,6.0,2040.3533131933707,1,42,1569.330105023793,1
710,294.0,284.2879774856612,0,4,3015.359491866407,0
359,2587.0,335.7545901271434,0,1,2414.1390848825536,0
259,1789.0,31.038652002730952,0,9,6289.503317519479,0
745,780.0,39.8103631604809,0,2,2213.5774308904447,0
628,1961.0,124.06577022237975,0,14,4881.087878614655,0
633,2768.0,1033.4911774820857,0,9,5413.855835502229,0
283,3059.0,206.40696904967015,0,10,3099.368344694536,0
377,845.0,152.44067857085227,0,6,3237.5969844565525,0
385,3134.0,340.34806300306235,0,11,4074.914383784878,0
225,3460.0,186.96305985091396,0,12,1826.2807597142814,0
954,,1868.3725848681854,1,28,974.8846120452364,1
815,12.0,2009.5774575289295,1,23,1099.2553913846734,1
473,1871.0,88.52816052650627,0,8,1942.143361155235,0
348,3221.0,404.8543425690834,0,4,2210.041644981142,0
506,2382.0,43.8748041696119,0,14,1610.7155002915708,0
640,314.0,637.2546720774365,0,11,5556.171088709733,0
988,17.0,1687.6816786629433,1,46,360.2213121535491,1
929,7.0,2368.626266471599,1,31,1044.8090446813567,1
906,,2133.4934927638255,1,18,809.714245693179,1
620,1812.0,474.6992649655206,0,4,5248.854284258146,0
856,16.0,1934.5253889077635,0,45,1399.4017185965208,1
804,10.0,1877.3497293337348,1,20,684.6070265081967,1
646,2576.0,186.84915151460572,0,13,924.1113598705712,0
847,14.0,1971.7301280091328,1,13,1096.235717779805,1
557,542.0,1296.7135796797497,0,7,3571.285286464442,0
958,27.0,2674.563174084203,0,24,1368.7644352891152,1
578,3187.0,30.26642788633714,0,8,770.59650759736,0
796,12.0,2851.413503004639,1,33,252.01875390097678,1
86,1051.0,92.15803395312909,0,11,1662.1111695254217,0
243,,456.15416452656456,0,6,2201.6743180415465,0
699,758.0,,0,9,2560.4294329078984,0
160,1515.0,991.9749108814189,0,11,4764.735578177651,0
525,2961.0,173.01805154331703,0,11,1678.3192341929837,0
36,2934.0,,0,1,6063.623715446043,0
541,1840.0,1878.5580746584897,0,11,1869.3905517784483,0
171,1068.0,659.9637269073002,0,7,2507.2283329570005,0
655,1655.0,198.05563650062078,0,1,4590.391217297599,0
891,27.0,2014.9827200486257,1,33,704.258857399652,1
858,23.0,2094.2338645331383,1,41,633.1314941333308,1
848,5.0,1348.8803954918385,1,10,1058.2155830817621,1
945,16.0,1857.616511231402,1,32,1308.8372444795073,1
734,1239.0,86.06145205906478,0,11,8351.235999863093,0
96,231.0,113.66539063249002,0,4,4099.252099279414,0
564,926.0,347.01376479571564,0,3,1705.648307772339,0
241,1883.0,421.97666202699486,1,8,1775.8177936773322,0
743,264.0,,0,6,1975.0822089685312,0
575,1709.0,89.28282794129493,0,8,5312.944554748321,0
691,2294.0,166.75548667475687,0,1,2425.7716032769404,0
461,1439.0,208.9984402262097,0,12,1533.3512987044332,0
554,1694.0,106.8678434474956,0,5,2774.494163420965,0
889,20.0,1247.5620035854367,1,15,1207.8567267453434,1
207,2011.0,80.8739801746637,0,14,5407.370567306524,0
393,1723.0,519.2062346949272,0,2,1752.9333239139607,0
795,7.0,2604.2252540090767,1,46,1150.8234422472444,1
398,2515.0,208.7498423132263,0,3,5650.805027132037,0
767,3.0,1783.5495906074264,0,48,1148.859756208995,1
849,6.0,2174.144665049879,1,16,618.9816733863904,1
218,1430.0,695.2691610288757,0,4,2340.9480669848576,0
5,1160.0,487.25473645151544,0,2,4852.120081280216,0
769,20.0,1287.2033422609484,1,24,1153.4498726085585,1
643,1660.0,1429.9685457592773,1,3,3622.3075455563376,0
930,8.0,1454.194402685896,1,11,1109.2420888163983,1
613,2846.0,309.02597576463666,0,6,924.5269604258633,0
739,,53.383869020204784,0,7,3082.9594972604746,0
547,146.0,187.4594542446494,0,13,2917.839170276297,0
726,1522.0,43.04157121470234,1,14,3782.790953098764,0
684,1717.0,962.8889562813108,0,9,2481.8482448139343,0
99,2347.0,14.787719655232753,0,14,2403.2399449383697,0
805,20.0,1719.9067373908956,1,37,1449.229504953888,1
728,3252.0,851.4124503791578,0,13,2140.6066703403985,0
574,183.0,172.45110342590698,0,2,1105.054017759241,0
407,989.0,73.83758878354426,0,1,1427.9729430877026,0
503,2391.0,2698.063941902735,0,11,2321.351875716824,0
48,3035.0,110.165128874211,0,3,3436.5827504953368,0
33,51.0,212.72452966869236,0,9,3612.575479167818,0
780,20.0,2432.077106735443,1,47,588.2603356347697,1
840,,1839.1687424707902,1,42,1015.498293055324,1
201,3090.0,454.15416617998994,0,13,3616.2082667248155,0
135,408.0,216.72583745643337,0,4,2975.95435277349,0
28,985.0,418.115812580064,0,9,2321.364865864061,0
881,15.0,2338.8198442416738,0,27,766.0441161335084,1
231,3326.0,120.8051767049459,0,3,1038.260973866591,0
490,1196.0,55.614513919243116,0,11,2906.9884184122843,0
773,15.0,1785.827380147069,1,35,945.0548586840116,1
379,1949.0,109.8536294227403,0,9,2864.5123167497395,0
289,1177.0,179.578524093134,1,10,1138.9159607445977,0
419,2235.0,81.75975948665001,0,3,,0
675,2534.0,385.28925886765455,0,14,7047.2454026543655,0
392,2827.0,102.77538711867169,0,8,1994.3658282389683,0
593,2551.0,158.95075322372395,0,5,,0
499,604.0,67.25430239003708,0,10,2153.1219132985616,0
139,3095.0,,0,5,2998.6704298835257,0
63,2393.0,1082.7615611301856,0,10,2725.1234516361005,0
472,1920.0,139.92749117092313,0,5,2688.497923052998,0
648,2112.0,718.5695010207676,0,9,,0
129,1552.0,81.0066337464755,0,11,1711.0238296850387,0
977,17.0,,1,12,725.1037242779742,1
521,1249.0,352.71627032914,0,9,3634.8643058656753,0
839,24.0,1685.807954502431,0,36,1287.5157459526126,1
963,5.0,578.2573539741122,1,22,,1
65,271.0,231.51280493982895,0,6,4462.94596857942,0
813,,1785.7499975889573,1,42,985.291197748589,1
15,,170.49736286407438,0,12,3046.1654201123006,0
157,1600.0,193.90884054519393,0,14,1918.5216248812999,0
41,3577.0,466.9205504943014,0,11,2994.3229170585178,0
493,863.0,1548.4063438149574,0,10,3628.456518050144,0
380,1445.0,155.31616626563806,1,7,1326.2069330753202,0
188,3272.0,150.3862742719338,0,1,3728.5848986120745,0
764,23.0,2326.750976027931,1,18,,1
217,1438.0,35.62348103211911,0,6,8437.140304085788,0
792,11.0,1179.3733988200686,0,35,1127.3181813583037,1
53,1558.0,51.94235458962879,1,6,2218.960128501668,0
879,15.0,2217.4156103834225,1,39,1234.6390004594377,1
338,2086.0,65.66985135114636,0,14,,0
749,983.0,172.8052501173926,0,8,3027.0572576256172,0
720,3170.0,42.68319446352244,0,14,2646.641170936085,0
725,2968.0,1053.1843443791058,0,3,3020.1153754814386,0
296,2841.0,129.37572985287858,0,5,3219.9027171750736,0
702,728.0,285.527906274143,0,5,1305.7128375019424,0
252,728.0,41.391036001387825,0,10,3961.250427905557,0
727,3585.0,50.24947034629303,0,12,2953.5023071606224,0
462,,203.14775511074942,0,2,2889.489824405216,0
456,2931.0,1405.9329430634114,0,1,5395.559172400904,0
997,8.0,,1,35,508.59128276919495,1
816,24.0,2114.8503735839276,1,23,1435.3004314394009,1
863,25.0,2332.357043154445,1,25,1371.8752019324684,1
270,1469.0,80.91728628077519,0,1,1684.3656408428944,0
202,2723.0,354.01561414414283,0,7,3363.2220245745552,0
162,1058.0,228.1536943005819,0,12,4017.960387457198,0
556,663.0,208.19593734577683,0,11,,0
730,2646.0,293.2876772903301,0,2,3260.0803875258057,0
402,255.0,12.41097130635519,0,13,6593.250316687699,0
703,3120.0,183.24531403265593,0,13,3007.3293508889483,0
477,2905.0,387.404148396515,0,12,2788.514441846558,0
822,29.0,2470.628927397399,1,25,1439.9622577835808,1
772,17.0,2346.6623451663004,1,20,985.5734478007682,1
106,2373.0,718.0782048946195,0,1,5970.637422903162,0
566,1242.0,153.5381445120929,0,2,3642.9020838650395,0
390,3476.0,596.52751663005,0,3,3243.705115370498,0
2,3537.0,,0,12,4563.637166149793,0
938,21.0,1645.8661302984933,1,37,1093.7134631399715,1
983,4.0,1583.0999991822027,1,16,1127.2200584555353,1
562,517.0,1134.4527702543585,0,8,2441.450807895136,0
81,3182.0,506.1016184393053,0,13,2598.7959285774564,0
206,1393.0,184.34738207918167,0,12,5150.568753996493,0
35,,781.6458231107446,0,6,3862.084057074454,0
776,8.0,2043.2142585392176,1,47,811.8059662146092,1
509,,1141.7466543045025,0,10,1860.3394349703142,0
428,3450.0,122.37348937241585,0,12,5352.69749153175,0
455,3389.0,249.65825400008276,0,1,2212.3828896451178,0
367,367.0,206.05774177745803,0,9,3819.0741607586033,0
92,2479.0,131.1776818815126,0,8,,0
340,3200.0,29.705476213355418,0,14,2062.255154755876,0
898,12.0,2210.0589991259862,1,39,1014.0804706181109,1
565,3373.0,153.9068517786348,0,13,3251.686867102065,0
346,2229.0,135.36878229273105,0,2,3839.328496997435,0
777,15.0,2440.5357868113065,0,43,1013.5668126999948,1
242,1550.0,256.2213203731259,0,7,1631.1094680354938,0
14,2165.0,585.2640102707373,0,12,4707.6342274356875,0
316,1832.0,751.013564925339,0,1,3493.3240334708557,0
601,386.0,128.17817449169243,0,6,2557.519368232298,0
388,984.0,627.4993692685564,0,13,3394.3258908500093,0
274,232.0,77.88580481115316,0,1,2146.2689182559816,0
167,900.0,84.04381011559757,0,14,3787.0782363667436,0
841,,2835.0812936744624,1,10,1068.7224064617108,1
993,27.0,1772.9157069202056,1,34,945.5652792257449,1
647,783.0,494.9268101509836,0,3,8152.2674728929105,0
819,11.0,1751.3661930388307,1,37,1412.9489350058614,1
485,429.0,85.3542585882453,0,14,1212.6450142153808,0
981,17.0,1844.816810903965,0,16,842.6298958698846,1
505,3443.0,,0,5,837.179712989534,0
832,4.0,1942.9704138138218,1,31,1036.9234604968544,1
244,593.0,36.42691546937494,0,6,,0
567,733.0,62.40771011341097,0,11,4617.323862839652,0
876,12.0,2494.5371053477384,1,20,784.2671645652442,1
563,,137.59192090977797,0,13,3924.619652549476,0
687,66.0,42.30910483142806,0,3,2975.344327290999,0
190,1089.0,,0,13,1296.6286488559172,0
783,21.0,2101.010468495004,1,44,1150.072140830971,1
700,1395.0,138.7140281504833,0,5,3796.6850330224006,0
476,554.0,76.61382801909531,0,8,2521.765844123169,0
682,1038.0,59.624474594940025,0,8,4596.034186707978,0
511,3080.0,199.08285011882498,0,5,,0
59,2244.0,1130.4066570107505,0,7,3330.4872403079594,0
475,2485.0,165.1051364772115,0,4,,0
561,589.0,235.08486915430396,0,12,4362.142348805444,0
857,28.0,1543.8062737438051,1,36,1576.1102506432785,1
748,3175.0,93.91929228318972,0,13,3983.776832712177,0
253,,59.864515499900776,0,11,4634.460877281886,0
22,2421.0,131.68436936161933,0,14,1642.374629212593,0
314,2949.0,388.9148109763645,0,14,6975.154186537404,0
460,2567.0,509.1987637985,0,10,5156.701947148975,0
161,2720.0,155.97032875754917,0,4,2723.3300525074346,0
277,430.0,212.24493667134496,0,14,2052.240354228298,0
956,10.0,1955.540149740619,1,37,881.9410432090814,1
192,1213.0,196.58799261007437,0,13,5273.778796509511,0
386,2765.0,261.0005994597931,0,5,7843.648099572818,0
806,15.0,,1,32,1557.3107030613196,1
414,1245.0,781.9124049998692,0,5,5898.279112056687,0
492,3455.0,275.9998048421339,0,4,2057.889433279954,0
344,1184.0,113.18231601919713,0,4,2490.9696530975984,0
770,5.0,2406.4571224487354,1,40,1580.5462120180687,1
309,3006.0,69.96171781735909,0,11,1704.4368717201653,0
662,1679.0,588.5779469908199,0,13,2118.2195174929757,0
